"UPC/EAN/ISBN","Item Name","Category","category_mapped","product_type"
"5124","Moov 10G","cream","Personal Care","Cream/Ointment"
"5122","Moov 30G","cream","Personal Care","Cream/Ointment"
"3677","Morabito Spray","others","Personal Care","Unit"
"6897","Morcet 10Mg","tablets","Other","Unit"
"6898","Morcet 20Mg","Tablet","Medicine","Tablet"
"7610","Morison Gripe Mixture 200Ml","Syrup","Medicine","Syrup"
"9575","Morison Lacto Calamin Lotion 100Ml","Lotion","Personal Care","Cream/Ointment"
"9699","Morison Lacto Calamine Powder","powder","Other","Unit"
"1679","Morison Teats","others","Other","Unit"
"3679","Morisons Gripe Mixture 100Ml","Other","Other","Unit"
"3680","Mortein Deep Reach 45","liquid","Other","Unit"
"3682","Mortein Fast Kill 250Ml","Spray","Personal Care","Unit"
"3681","Mortein Fast Kill 400Ml","","Other","Unit"
"3684","Mortein Refil 60Night","others","Other","Unit"
"3683","Mortein Vap 30Nights Machine","liquid","Other","Unit"
"3685","Mortine Refill 30","liquid","Other","Unit"
"3686","Mortine Refill 45","Other","Other","Unit"
"5923","Mos Away","Other","Other","Unit"
"3687","Mosapride 5Mg","","Other","Unit"
"3688","Mosart 5Mg","Tablet","Medicine","Tablet"
"4292","Mosaway (Siddhalep)","Spray","Personal Care","Unit"
"3689","Mosid Mt5","Tablet","Medicine","Tablet"
"3690","Mosquito Repellen","","Other","Unit"
"5731","Mosquito Sticks","sticks","Other","Unit"
"3691","Motha Jelly Mix Fruit","","Other","Unit"
"3693","Motilium 10Mg","Tablet","Medicine","Tablet"
"1142","Motor Wheels","toys","Other","Unit"
"3694","Motten Refill 30 Night","","Other","Unit"
"3695","Movcol Sachet","Other","Other","Packet"
"9537","Movicol Sachet 13.81G","sachet","Other","Packet"
"9352","Moviz Tab 100'S 100Mg","other","Medicine","Tablet"
"3696","Movlef 10Mg","","Other","Unit"
"7597","Moxiclav 375Mg","Tablet","Medicine","Tablet"
"7611","Moxiget 400Mg","Tablet","Medicine","Tablet"
"6034","Moxiget Tab","Tablet","Medicine","Tablet"
"3697","Moxikind Cv 228.5Mg/5ml","","Other","Unit"
"3698","Moxikind Cv 375Mg","Tablet","Medicine","Tablet"
"9246","Moxikind Cv 625Mg","Tablet","Medicine","Tablet"
"9244","Moxikind Cv Suspension 228.5Mg","other","Other","Unit"
"3700","Moxileb 500","","Other","Unit"
"9311","Moxileb Dry Powder","other","Other","Unit"
"9664","Moxin B 500Mg","Tablet","Medicine","Tablet"
"3701","Moxol 250Mg","Capsule","Medicine","Capsule"
"5319","Ms Choco","other","Snack","Unit"
"3703","Mucopain 15G","cream","Personal Care","Cream/Ointment"
"3704","Mucro Hand Sanitizer","sanitizer","Personal Care","Unit"
"3706","Mucro Sun Cream 30+","cream","Personal Care","Cream/Ointment"
"3705","Mucro Sun Cream 50+","cream","Personal Care","Cream/Ointment"
"6084","Mulax 2Mg","Tablet","Medicine","Tablet"
"3707","Multibionta - M","Tablet","Medicine","Tablet"
"3708","Multiforte Caps","","Other","Unit"
"3709","Multiplex Syrup","syrup","Medicine","Syrup"
"1545","Multitasque","Other","Other","Unit"
"3710","Mumfer Drops","drops","Medicine","Drops"
"3711","Mumfer Syrup 150Ml","","Medicine","Syrup"
"3712","Mumfer Tabs","","Other","Tablet"
"3713","Munchee Custard Cream Biscuit 100G","","Biscuit","Cream/Ointment"
"3714","Munchee Vapers 85G","Other","Other","Unit"
"3715","Munchee Vapers Biscuits 170G","Other","Other","Unit"
"3716","Mupiban Cream 5G","cream","Personal Care","Cream/Ointment"
"3717","Mupiban Ointment 5Gm","","Medicine","Cream/Ointment"
"3718","Mupirax Ointment","cream","Personal Care","Cream/Ointment"
"3719","Musclegurd","cream","Personal Care","Cream/Ointment"
"3720","Muvera 15 Tabs 15Mg 1","Tablet","Medicine","Tablet"
"3721","Muvera 7.5 Mg","Tablet","Medicine","Tablet"
"3722","Mv Gold","","Other","Unit"
"3723","Mv Plus","vitamin","Other","Unit"
"8162","My C Plus","Tablet","Medicine","Tablet"
"3724","My Doc Hand Sanitizer 500Ml","","Personal Care","Unit"
"3725","My Doc Hand Sanitizer 50Ml","Other","Personal Care","Unit"
"8007","Myclav 625Mg Expire","Tablet","Medicine","Tablet"
"9257","Myclav Syrup 156.25Mg","other","Medicine","Syrup"
"8006","Myclav Syrup 228.5Mg","syrup","Medicine","Syrup"
"3728","Mycoral Cream 15G","cream","Personal Care","Cream/Ointment"
"8269","Mycoral Cream 5G","cream","Personal Care","Cream/Ointment"
"2297","Mycoril 100Mg","Tablet","Medicine","Tablet"
"3730","Mycoril 200Mg","Tablet.","Medicine","Tablet"
"3731","Mycoril Cream 1%","cream","Personal Care","Cream/Ointment"
"3732","Mydoc Hand Sanitizer","","Personal Care","Unit"
"3733","Mynerve-plus","Tablet","Medicine","Tablet"
"2004","Myofol D","table","Other","Unit"
"5621","Myoin Tablet","tablet","Medicine","Tablet"
"3734","Myosita Plus","Tablet","Medicine","Tablet"
"3735","Myotan 25 Mg","Tablet","Medicine","Tablet"
"3736","Myotan 50 Mg","Tablet","Medicine","Tablet"
"3737","Myoxyl 2Mg","Tablet","Medicine","Tablet"
"8249","Mysol 4Mg","Tablet","Medicine","Tablet"
"3739","N G Tube","","Medicine","Tub"
"3320","N Marks Facial Wash","OTHER","Personal Care","Unit"
"3740","N-klear Inhaler","","Medicine","Inhaler"
"3741","N.g Tube","","Medicine","Tub"
"3742","Nabuflam 500Mg","Tablet","Medicine","Tablet"
"3743","Nac 600Mg","","Other","Unit"
"3744","Nafin 20 Sr","","Other","Unit"
"1058","Nail Cuter Medium","other","Other","Unit"
"1052","Nail Cuter Small","others","Other","Unit"
"9737","Nail Polish","POLISH","Other","Unit"
"5882","Nail Polish 125Ml","Other","Other","Unit"
"9056","Nail Polish Remover 100Ml","other","Other","Unit"
"3745","Naive Rose Capsules","","Other","Capsule"
"3746","Naligram Syrup","","Medicine","Syrup"
"6053","Nalix 500Mg","Tablet","Medicine","Tablet"
"3747","Nan 1 Hmo","other","Other","Unit"
"3748","Nan 1 Tin","Tin","Other","Packet"
"9344","Nan 2 300G","other","Other","Unit"
"3749","Nan 2 Hmo","Other","Other","Unit"
"3750","Nan 2 Tin","milk powder","Snack","Packet"
"3751","Nan 3 Hmo Tin","OTH","Other","Packet"
"7544","Nan 3 Pack","milk powder","Snack","Packet"
"9343","Nan 4 350G","other","Other","Unit"
"3752","Nan 4 Pack","milk powder","Snack","Packet"
"3753","Nangrow 3 Hmo Packet","Packet","Other","Packet"
"5586","Nangrow 4 Hmo","Tin","Other","Packet"
"3754","Nanovit Cap","","Medicine","Capsule"
"6557","Napi Pin","other","Other","Unit"
"6582","Nappy Clip","other","Baby Care","Unit"
"3755","Nasi Saline","Spray","Personal Care","Unit"
"5674","Nasivio P 0.025%","drop","Other","Drops"
"5675","Nasivion A 0.05%","drop","Other","Drops"
"3756","Nasivion P Nasal Drop 10Ml","","Other","Drops"
"3759","Nasoclear 20Ml","drop","Other","Drops"
"3760","Nasomet Nasal Spray","nasal spray","Personal Care","Drops"
"3761","Naswash Nasal Spray 15Ml","nasal drops","Personal Care","Drops"
"9266","Nat C Ester Powder Sachet 2.52G","other","Other","Packet"
"3762","Nat-c Ester 1000Mg","","Other","Unit"
"3763","Nat8hres Secrt Face Wash 100 Ml","","Personal Care","Unit"
"3764","Natasan","eye drops","Medicine","Drops"
"3765","Natocare","Capsule","Medicine","Capsule"
"3766","Natrasol 50","","Other","Unit"
"3767","Natrilix Sr Tabs 1.5Mg","Tablet","Medicine","Tablet"
"3768","Natrocontine 6.4","","Other","Unit"
"9094","Natural Brightening Body Lotion 100Ml","Lotion","Personal Care","Cream/Ointment"
"8333","Natural Glow Fairness Cream (Aurica)","other","Personal Care","Cream/Ointment"
"3142","Natural Mineral Water 5000Ml","Bottle","Beverage","Bottle"
"9115","Nature Base Body Lotion 75Ml","Lotion","Personal Care","Cream/Ointment"
"9077","Nature Based Body Lotion 50Ml","other","Personal Care","Cream/Ointment"
"4433","Nature Power Papaya Soap","other","Personal Care","Unit"
"3769","Nature Secret Anti Dandruff Shampoo 100Ml","shampoo","Personal Care","Unit"
"3770","Nature Secret Carrot Soft Facewash 100Ml","FACE WASH","Personal Care","Unit"
"3772","Nature Secret Deep Cleansing Milk Cucumber 100Ml","cream","Beverage","Cream/Ointment"
"3774","Nature Secret Face Wash 50 Ml","others","Personal Care","Unit"
"3771","Nature Secret Hair Oil 100Ml","oil","Other","Unit"
"3775","Nature Secret Kohomba Kaha 100Ml","","Other","Unit"
"3776","Nature Secret Kohomba Kaha 50Ml","","Other","Unit"
"10024","Nature Secret Multivitamin Cream","other","Personal Care","Cream/Ointment"
"3779","Nature Secret Nail Polish Remover With Olive Oil 60Ml","Other","Other","Unit"
"3780","Nature Secret Skin Toner Cucumber 100Ml","other","Personal Care","Unit"
"3781","Nature Secrets Aloe Skin Soothing Gel 50Ml","other","Medicine","Cream/Ointment"
"3786","Nature Secrets Aloera Cream 50Ml","Lotion","Personal Care","Cream/Ointment"
"3783","Nature Secrets Body Lotion Alovera 100Ml","Lotion","Personal Care","Cream/Ointment"
"3785","Nature Secrets Body Lotion Carrot 50Ml","","Personal Care","Cream/Ointment"
"3787","Nature Secrets Body Lotion Jasmine 50Ml","","Personal Care","Cream/Ointment"
"3788","Nature Secrets Body Lotion Papaya 100Ml","","Personal Care","Cream/Ointment"
"3790","Nature Secrets F/w 50Ml","Other","Other","Unit"
"3793","Nature Secrets Face Wash 100Ml","FACE WASH","Personal Care","Unit"
"3792","Nature Secrets Face Wash Carrot 50Ml","","Personal Care","Unit"
"3791","Nature Secrets Face Wash Cucumber 100Ml","face wash","Personal Care","Unit"
"3794","Nature Secrets Face Wash Papaya 50Ml","Other","Personal Care","Unit"
"3796","Nature Secrets Sadun Scrub","cream","Personal Care","Cream/Ointment"
"3799","Nature Secrets Under Eye Cream 20Ml","CERAM","Personal Care","Cream/Ointment"
"1013","Nature Secrets Vit E Cream 50Ml","cream","Personal Care","Cream/Ointment"
"9110","Nature's Secret Turmeric Golden Cream 50Ml","cream","Personal Care","Cream/Ointment"
"9183","Nature's Secrets Anti Wrinkle Night Cream","cream","Personal Care","Cream/Ointment"
"9679","Nature's Secrets Face Wash 100Ml","face wash","Personal Care","Unit"
"9601","Nature's Secrets Face Wash 50Ml","face wash","Personal Care","Unit"
"9181","Nature's Secrets Multivitamin Face Cream","cream","Personal Care","Cream/Ointment"
"9182","Nature's Secrets Sandun Scrub","scrub","Other","Unit"
"9188","Nature's Secrets Sports Shower Gel 380Ml","Other","Personal Care","Cream/Ointment"
"9184","Nature's Secrets Vitamin E Skin Cream","cream","Personal Care","Cream/Ointment"
"3800","Naturee","","Other","Unit"
"3801","Navaclav 375Mg","","Other","Unit"
"6085","Navarathna Oil 100Ml","oil","Other","Unit"
"5782","Navarathna Oil 50Ml","Other","Other","Unit"
"4565","Navaratna Cool Oil 50Ml","oil","Other","Unit"
"9689","Navaratna Oil 50Ml","oil","Other","Unit"
"9559","Navratna Cool Talc 100G","talc","Other","Unit"
"4589","Nawarathna Extra Cool Oil 100Ml","oil","Other","Unit"
"3802","Nawarathna Oil 50 Ml","oil","Other","Unit"
"7540","Nawarathna Oil Cool 100Ml","oil","Other","Unit"
"3803","Naxidex Syrup 60Ml","syrup","Medicine","Syrup"
"3804","Naza 0.5Mg","Tablet","Medicine","Tablet"
"3805","Nazolin Nasal Spray","Spray","Personal Care","Drops"
"3806","Ncnorm-p","","Other","Unit"
"3807","Nebanol Powder","other","Other","Unit"
"3809","Nebilol 5","Tablet","Medicine","Tablet"
"3810","Nebivas 5","Tablet","Medicine","Tablet"
"3808","Nebix 2.5Mg","tab","Medicine","Tablet"
"3811","Nebulizer Mask Kit -Adult","Other","Other","Unit"
"3812","Nebulizer Mask P","","Other","Unit"
"7706","Nebulizer Mask Pediatric","mask","Other","Unit"
"3813","Needle 23 G","","Medicine","Unit"
"3814","Neelayadhi Oil 30Ml","Other","Other","Unit"
"5935","Neelyadi Oi 100Ml","Other","Other","Unit"
"6312","Neeroga Asamodagam","others","Other","Unit"
"15528","Nefin Er 20Mg","Tablet","Medicine","Tablet"
"5986","Nefrosave Plus","Tablet","Medicine","Tablet"
"3815","Negasant","Other","Other","Unit"
"9704","Nem Flex","Capsule","Medicine","Capsule"
"3816","Neo Klar 250Mg","","Other","Unit"
"3817","Neo Klar 500Mg","Tablet","Medicine","Tablet"
"3818","Neo Klar Oral Suspention 60Ml","","Other","Unit"
"6872","Neo Life Abdominal Belt M","BELT","Other","Unit"
"6974","Neo Life Cervical Collar Soft L","collar","Other","Unit"
"6973","Neo Life Cervical Collar Soft M","collar","Other","Unit"
"6975","Neo Life Cervical Collar Soft Xl","collar","Other","Unit"
"6970","Neo Life Knee Suport L","bandage","Other","Unit"
"6969","Neo Life Knee Suport M","bandage","Other","Unit"
"6972","Neo Life Knee Suport S","bandage","Other","Unit"
"6971","Neo Life Knee Suport Xl","bandage","Other","Unit"
"6976","Neo Life Lumbo Support M","BELT","Other","Unit"
"3819","Neo Lordin Tabs 5Mg","Tablet","Medicine","Tablet"
"3820","Neodine Oinment 15G","oinment","Other","Unit"
"3821","Neoprox 250 Mg","Tablet","Medicine","Tablet"
"3822","Neoprox 500Mg","Tablet","Medicine","Tablet"
"3823","Neotone Gel","gel","Medicine","Cream/Ointment"
"7573","Neotone Radiance 30Ml","cream","Personal Care","Cream/Ointment"
"8189","Neotone Serum","cream","Personal Care","Cream/Ointment"
"7598","Neozole Cream","cream","Personal Care","Cream/Ointment"
"3824","Nepac Eye Drop","eye drops","Medicine","Drops"
"3825","Nepanac 0.5%","","Other","Unit"
"6537","Nepez 5Mg","Tablet","Medicine","Tablet"
"3826","Nephcal","","Other","Unit"
"3827","Nepro Hp 400","","Other","Unit"
"3828","Nepro Lp","","Other","Unit"
"5967","Neralu Hair Oil 45Ml","oil","Other","Unit"
"5968","Neralu Hair Oil 90Ml","Other","Other","Unit"
"5969","Neralu Jasmine Oil 100Ml","Other","Other","Unit"
"3829","Nerralu Hair Oil","","Other","Unit"
"1007","Nervega 75Mg","","Other","Unit"
"3830","Nervex Bt","Tablet","Medicine","Tablet"
"3831","Nervijen Cap","Tablet","Medicine","Tablet"
"3832","Nervijen D","Tablet","Medicine","Tablet"
"5555","Nervon","Tablet","Medicine","Tablet"
"3833","Nescafe Hazel Ice","","Other","Unit"
"3834","Nescafe Ice Coffee","other","Beverage","Unit"
"100051","Nespray 350G","milk powd","Beverage","Unit"
"3835","Nestamalt 300G","Other","Other","Unit"
"3836","Nestamalt 400G","milk","Beverage","Unit"
"3837","Nestamolt 175 G","Other","Medicine","Unit"
"3838","Nestamolt Sachet","milk powder","Snack","Packet"
"3302","Nestomal Family Pack 600G","Other","Other","Packet"
"6125","Nestomalt 300G","milk powder","Snack","Unit"
"9335","Nestomalt 400G","milk powder","Snack","Unit"
"9283","Net","other","Other","Unit"
"3844","Netlay Grain Fruts","","Other","Unit"
"3846","Neupentin 100","","Other","Unit"
"3847","Neuro B Tab","","Medicine","Tablet"
"8115","Neurobid Cap","Capsule","Medicine","Capsule"
"3848","Neurobid D","","Other","Unit"
"8116","Neurobid Plus","Capsule","Medicine","Capsule"
"3849","Neurobion","Tablet","Medicine","Tablet"
"8201","Neurogab 100Mg","Tablet","Medicine","Tablet"
"3851","Neurogeno Cream","","Personal Care","Cream/Ointment"
"3850","Neurogink Caps","Capsule","Medicine","Capsule"
"3852","Neuropat","","Other","Unit"
"3853","Neurotone","Tablet","Medicine","Tablet"
"3855","Neurovan 50Mg","Tablet","Medicine","Tablet"
"3854","Neurovan 75Mg","Tablet","Medicine","Tablet"
"9707","Neutrate Bar","soap","Personal Care","Unit"
"8010","Neutrate Soap 100G","soap","Personal Care","Unit"
"3856","Nevan Drops","eye drops","Medicine","Drops"
"9194","Nevan Ts 0.3% 3Mg","other","Other","Unit"
"3858","Nevanac Eye Drops 5Mg","other","Medicine","Drops"
"3859","Nevi Plus Capsule","Tablet","Medicine","Tablet"
"3860","Nevox Xr 500Mg","Tablet","Medicine","Tablet"
"5972","New Keratin For Normal Hair 250Ml","Other","Other","Unit"
"3861","New Mathacin","","Other","Unit"
"5973","New Nutri Protect Restoring 250Ml","Other","Other","Unit"
"5977","New Signal Pack Strong 80Ml","Other","Other","Packet"
"5975","New Silicon Hair Treatment 25Ml","Other","Other","Unit"
"5974","New Smooth Intense Keratin 250Ml","Other","Other","Unit"
"3862","Newdale Youget","","Other","Unit"
"3863","Nexito 10 Mg","Tablet","Medicine","Tablet"
"3864","Nexito 20 Mg","Tablet","Medicine","Tablet"
"3865","Nexito 5Mg","Tablet","Medicine","Tablet"
"3866","Nexium 20 Mg","Tablet","Medicine","Tablet"
"3867","Nexium 40G","Tablet","Medicine","Tablet"
"3868","Nexpro 20","Tablet","Medicine","Tablet"
"3869","Nexpro 40","Tablet","Medicine","Tablet"
"7603","Nexzol 40 Mg","Tablet","Medicine","Tablet"
"9674","Ng Tubes 14,16","other","Other","Unit"
"3870","Nicadia 20Mg Spc","Tablet","Medicine","Tablet"
"3871","Nicadia Retard 20 Mg","","Medicine","Unit"
"3872","Nicadia Xl 30Mg","","Other","Unit"
"3873","Nicardia Retard 10Mg","Tablet","Medicine","Tablet"
"6038","Nicardia Retard 20Mg","Tablet","Medicine","Tablet"
"5910","Nicardia Xl 30Mg","Tablet","Medicine","Tablet"
"9353","Nicardia Xl 60Mg","other","Other","Unit"
"1004","Nice Baby Wet Wipe","others","Baby Care","Unit"
"3875","Nice Munchee","","Other","Unit"
"3876","Niclo Leva","","Other","Unit"
"3877","Nicnak Red 6 G","","Medicine","Unit"
"3878","Nicodil 10Mg","Tablet","Medicine","Tablet"
"5560","Nicorandil 10Mg (Spc)","Tablet","Medicine","Tablet"
"3879","Nicoril 10Mg","","Other","Unit"
"3880","Nicoril Spc 10 Mg","","Medicine","Unit"
"3882","Nicovex 10Mg","Tablet","Medicine","Tablet"
"3883","Nicovex 5Mg","Tablet","Medicine","Tablet"
"3884","Nidonil 80Mg","Tablet","Medicine","Tablet"
"3885","Nidrip L","","Other","Unit"
"3886","Nidrip M 4","","Other","Unit"
"5634","Nifendipine 20Mg","Tablet","Medicine","Tablet"
"3887","Nik Nak 6G","Other","Other","Unit"
"3888","Nilayadi Thailaya","","Other","Unit"
"5964","Nioderm Face Wash","Other","Personal Care","Unit"
"3889","Nipple Shield","","Other","Unit"
"3890","Nipro Gold","","Other","Unit"
"3891","Nirmaa Hand Sanitizer 500Ml","","Personal Care","Unit"
"3892","Nisoral Cream","","Personal Care","Cream/Ointment"
"3893","Nispore 150","Tablet","Medicine","Tablet"
"3894","Nist 100 Mg","","Medicine","Unit"
"8265","Nitrest 10Mg","Tablet","Medicine","Tablet"
"3896","Nitricontin 2.6 Mg","","Medicine","Unit"
"3897","Nitril Spray","Spray","Personal Care","Unit"
"5688","Nitrocontin 2.6","Tablet","Medicine","Tablet"
"5687","Nitrocontin 6.4","tab","Medicine","Tablet"
"2651","Nitrocontin 6.4Mg","Tablet.","Medicine","Tablet"
"3898","Nitrofiss Cream","cream","Personal Care","Cream/Ointment"
"3899","Nitrofurantoin Tablets 50Mg","other","Other","Unit"
"1782","Nitrosol Spray","others","Personal Care","Unit"
"9565","Nivdosha Herbal Cough Syrup Packet 8Ml","syrup","Medicine","Syrup"
"6564","Nivea Body Lotion 400Ml","Lotion","Personal Care","Cream/Ointment"
"6577","Nivea Creme","cream","Personal Care","Cream/Ointment"
"6569","Nivea Sun Block 60Spf","other","Other","Unit"
"3900","Niwarana","","Other","Unit"
"8215","Nizoral Cream 15G","cream","Personal Care","Cream/Ointment"
"3901","Nizoral Shampoo 60Ml","shampoo","Personal Care","Unit"
"3902","Nizoral Topical Cream 15G","cream","Personal Care","Cream/Ointment"
"3903","No Cal Honey","","Other","Unit"
"3904","Nodep 10Mg","Tablet","Medicine","Tablet"
"3905","Nodep 5Mg","Tablet","Medicine","Tablet"
"3906","Nodon Tabs 5Mg","Tablet","Medicine","Tablet"
"3907","Nodrip Diapers Adult M 10Pcs","","Baby Care","Unit"
"3908","Nodrip L 4","","Other","Unit"
"3909","Noklot 75Mg","Tablet","Medicine","Tablet"
"6698","Nolvadex-d 20Mg","Tablet","Medicine","Tablet"
"3910","Nomag Spray 100Ml","Other","Personal Care","Unit"
"9090","Nomarks Herbal Beauty Soap 50G","soap","Personal Care","Unit"
"100020","Non Woven Plaster","plaster","Other","Unit"
"9029","Non Woven Plaster 0.5X5","plaster","Other","Unit"
"9628","Non Woven Plaster 3/5","plaster","Other","Unit"
"9688","Noor Gold","cream","Personal Care","Cream/Ointment"
"5725","Norethisterone 5Mg (Nostra)","Tablet","Medicine","Tablet"
"3915","Norgest 5Mg","Tablet","Medicine","Tablet"
"3916","Norium 10Mg","Tablet","Medicine","Tablet"
"3917","Norium 5Mg","Tablet","Medicine","Tablet"
"3918","Normac 400 Mg","Tablet","Medicine","Tablet"
"1239","Normak Herbal Beauty Soap","soap","Personal Care","Unit"
"3919","Normal Face Mask","","Other","Unit"
"7527","Normal Saline (Axa)","saline","Other","Unit"
"3920","Normal Saline (Spc)","saline","Other","Unit"
"9560","Normal Saline 500Ml","saline","Other","Unit"
"3922","Normal Scissor","other","Other","Unit"
"3923","Normapress 25 Mg","","Medicine","Unit"
"5628","Normopress 25","Tablet","Medicine","Tablet"
"3924","Normopress 50 Mg","Tablet","Medicine","Tablet"
"3925","Noroxin 400 Mg","Tablet","Medicine","Tablet"
"9059","Nourishing Care Cocoa Butter Carrot And Vitamin A 100Ml","other","Other","Unit"
"3926","Nourishing Night Oil (Nno)","Other","Other","Unit"
"5507","Novaclav 375Mg","Tablet","Medicine","Tablet"
"3927","Novaclav 625Mg","Tablet","Medicine","Tablet"
